,tconst,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
7509103,tt5038448,Bruce Lee - The Fighter,Bruce Lee: The Fighter,0,2015,2015,151,"Action,Comedy",5.5,2221.0
7509373,tt5039054,Oopiri,Oopiri,0,2016,2016,158,"Comedy,Drama",8.0,5485.0
7509390,tt5039088,The Transfiguration,The Transfiguration,0,2016,2016,97,"Drama,Horror",6.1,3952.0
7509592,tt5039578,The Year of Spectacular Men,The Year of Spectacular Men,0,2017,2017,102,"Comedy,Drama,Romance",5.6,1763.0
7509709,tt5039860,Dalida,Dalida,0,2016,2016,127,"Biography,Drama,Music",6.9,3418.0
7509769,tt5039994,Dismissed,Dismissed,0,2017,2017,87,"Drama,Horror,Thriller",5.7,7819.0
7509865,tt5040202,Last Seen in Idaho,Last Seen in Idaho,0,2018,2018,109,"Action,Crime,Thriller",4.7,3482.0
7510363,tt5041296,Muse,Muse,0,2017,2017,107,"Fantasy,Horror,Mystery",5.4,3642.0
7511809,tt5044656,The Shadow Effect,The Shadow Effect,0,2017,2017,93,"Mystery,Sci-Fi,Thriller",4.2,1873.0
7512308,tt5045746,Buoyancy,Buoyancy,0,2019,2019,93,"Crime,Drama",7.3,1409.0
7512613,tt5046534,Felix Manalo,Felix Manalo,0,2015,2015,178,Biography,4.1,3949.0
7512987,tt5047400,Desolation,Desolation,0,2017,2017,78,"Drama,Horror,Thriller",4.5,1286.0
7513823,tt5049302,The Priests,Geomeun sajedeul,0,2015,2015,103,"Mystery,Thriller",6.3,2087.0
7513953,tt5049636,Karbala,Karbala,0,2015,2015,115,"Drama,War",6.2,1461.0
7514208,tt5050200,Beyond Valkyrie: Dawn of the 4th Reich,Beyond Valkyrie: Dawn of the 4th Reich,0,2016,2016,100,"Action,History,War",5.1,1135.0
7514464,tt5050788,Loev,Loev,0,2015,2015,92,"Drama,Romance",5.9,2781.0
7514492,tt5050876,Måste gitt,Måste gitt,0,2017,2017,97,"Comedy,Crime,Drama",6.7,1292.0
7514725,tt5051390,Ahwak,Ahwak,0,2015,2015,0,"Comedy,Romance",5.3,1070.0
7515200,tt5052448,Get Out,Get Out,0,2017,2017,104,"Horror,Mystery,Thriller",7.7,630476.0
7515208,tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,0,2018,2018,122,"Action,Crime,Drama",7.0,153738.0
7515223,tt5052524,Operator,Operator,0,2016,2016,87,"Comedy,Drama",6.0,2038.0
7515493,tt5053156,The Village in the Woods,The Village in the Woods,0,2019,2019,82,"Drama,Horror,Mystery",4.3,2212.0
7515656,tt5053508,Rammstein in Amerika,Rammstein in Amerika,0,2015,2015,143,"Documentary,Music",8.1,1477.0
7517223,tt5056842,Body of Sin,Body of Sin,0,2018,2018,84,"Adventure,Crime,Thriller",4.6,2077.0
7517363,tt5057140,Hold the Dark,Hold the Dark,0,2018,2018,125,"Action,Crime,Drama",5.6,38545.0
7517801,tt5058114,Wonderful Nightmare,Misseu waipeu,0,2015,2015,125,"Comedy,Drama,Fantasy",7.1,1075.0
7517903,tt5058340,Death Note: Light Up the New World,Death Note - Desu nôto: Light Up the New World,0,2016,2016,135,"Crime,Drama,Horror",5.7,3133.0
7518385,tt5059406,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,0,2016,2016,89,"Drama,Horror,Mystery",4.6,15142.0
7518563,tt5059782,The Northlander,The Northlander,0,2016,2016,98,"Drama,Fantasy,Sci-Fi",3.8,3805.0
7518745,tt5060166,Beyond the Woods,Beyond the Woods,0,2018,2018,84,"Drama,Horror,Mystery",4.3,4570.0
7519178,tt5061162,The Teacher,Ucitelka,0,2016,2016,102,"Comedy,Drama",7.2,3669.0
7519265,tt5061360,Promise at Dawn,La promesse de l'aube,0,2017,2017,131,"Biography,Drama,Romance",7.1,3342.0
7519472,tt5061814,Goodbye Mr. Loser,Xia Luo te fan nao,0,2015,2015,104,Comedy,6.7,3157.0
7519969,tt5062938,While We Live,Mens vi lever,0,2017,2017,98,Drama,6.8,1376.0
7521275,tt5065790,Nadide Hayat,Nadide Hayat,0,2015,2015,118,Comedy,6.3,3767.0
7521284,tt5065810,Aloys,Aloys,0,2016,2016,91,"Drama,Fantasy",6.3,2193.0
7521290,tt5065822,Ronaldo,Ronaldo,0,2015,2015,102,"Biography,Documentary,Sport",6.3,16529.0
7521393,tt5066056,The Wilde Wedding,The Wilde Wedding,0,2017,2017,95,"Comedy,Romance",5.2,2529.0
7521613,tt5066556,The Tiger,Daeho,0,2015,2015,139,"Action,Adventure,Drama",7.2,5933.0
7522339,tt5068162,Sometimes Always Never,Sometimes Always Never,0,2018,2018,91,"Comedy,Drama,Mystery",6.3,2958.0
7522394,tt5068280,Paavada,Paavada,0,2016,2016,147,"Comedy,Drama",6.2,1437.0
7522561,tt5068650,The Dark Tapes,The Dark Tapes,0,2016,2016,98,"Horror,Mystery,Sci-Fi",4.6,3081.0
7522701,tt5069074,A Billion Lives,A Billion Lives,0,2016,2016,95,Documentary,7.9,2837.0
7523987,tt5071886,Kabali,Kabali,0,2016,2016,153,"Action,Crime,Drama",6.1,13541.0
7524228,tt5072406,Moka,Moka,0,2016,2016,89,Drama,6.3,1070.0
7524282,tt5072542,"The First, the Last",Les premiers les derniers,0,2016,2016,98,"Comedy,Crime,Romance",6.3,1027.0
7524727,tt5073620,Below Her Mouth,Below Her Mouth,0,2016,2016,94,"Drama,Romance",5.5,13178.0
7524733,tt5073642,Color Out of Space,Color Out of Space,0,2019,2019,111,"Horror,Mystery,Sci-Fi",6.2,50747.0
7525030,tt5074352,Dangal,Dangal,0,2016,2016,161,"Action,Biography,Drama",8.3,195237.0
7525099,tt5074504,Kafes,Kafes,0,2015,2015,117,Drama,6.9,1568.0
7525152,tt5074618,Genis Aile: Yapistir,Genis Aile: Yapistir,0,2015,2015,96,Comedy,4.8,1290.0
7525554,tt5075584,Lommbock,Lommbock,0,2017,2017,91,Comedy,6.7,3876.0
7525587,tt5075662,The Isle,The Isle,0,2018,2018,96,"Fantasy,Mystery,Thriller",5.0,11348.0
7525802,tt5076214,Delibal,Delibal,0,2015,2015,117,"Drama,Romance",6.7,11493.0
7526058,tt5076792,Trash Fire,Trash Fire,0,2016,2016,91,"Comedy,Drama,Horror",5.9,3199.0
7526650,tt5078134,A Woman's Life,Une vie,0,2016,2016,119,Drama,6.4,1251.0
7526674,tt5078188,The Tag-Along,Hong yi xiao nu hai,0,2015,2015,93,"Horror,Thriller",5.6,1915.0
7526682,tt5078204,Two Is a Family,Demain tout commence,0,2016,2016,118,"Comedy,Drama",7.3,27375.0
7526687,tt5078214,Victoria,Victoria,0,2016,2016,97,"Comedy,Drama,Romance",6.1,3826.0
7526741,tt5078326,Irreplaceable,Médecin de campagne,0,2016,2016,102,"Comedy,Drama",6.5,3117.0
7526754,tt5078354,Cezanne et Moi,Cézanne et moi,0,2016,2016,117,"Biography,Drama",6.1,1337.0
7526964,tt5078852,Lansky,Lansky,0,2021,2021,119,"Biography,Crime,Drama",6.2,8492.0
7526978,tt5078886,Fanged Up,Fanged Up,0,2017,2017,88,"Comedy,Horror",4.4,1839.0
7527188,tt5079382,Froning: The Fittest Man in History,Froning: The Fittest Man in History,0,2015,2015,99,Documentary,6.6,1272.0
7527717,tt5080556,2.0,2.0,0,2018,2018,148,"Action,Sci-Fi,Thriller",6.1,25472.0
7528195,tt5081606,Deuces,Deuces,0,2016,2016,87,"Action,Crime,Drama",5.8,1040.0
7528380,tt5082014,Charlie,Charlie,0,2015,2015,130,"Adventure,Drama,Romance",8.0,11601.0
7528680,tt5082670,Amar Akbar Anthony,Amar Akbar Anthony,0,2015,2015,140,"Comedy,Crime,Drama",6.6,2601.0
7529102,tt5083604,Samyy luchshiy den!,Samyy luchshiy den!,0,2015,2015,112,Comedy,4.6,1536.0
7529149,tt5083702,The Fear of 13,The Fear of 13,0,2015,2015,96,"Biography,Crime,Documentary",7.6,7535.0
7529163,tt5083738,The Favourite,The Favourite,0,2018,2018,119,"Biography,Comedy,Drama",7.5,205906.0
7529357,tt5084170,Blade of the Immortal,Mugen no jûnin,0,2017,2017,140,"Action,Drama,Fantasy",6.7,18461.0
7529369,tt5084196,Kizumonogatari Part 2: Nekketsu,Kizumonogatari II: Nekketsu-hen,0,2016,2016,68,"Action,Animation,Drama",7.7,2857.0
7529370,tt5084198,Kizumonogatari Part 3: Reiketsu,Kizumonogatari III: Reiketsu-hen,0,2017,2017,83,"Action,Animation,Drama",7.9,2863.0
7529456,tt5084388,May Who?,May nai fai rang frer,0,2015,2015,117,"Comedy,Fantasy,Romance",7.0,1370.0
7529979,tt5085522,Hostile,Hostile,0,2017,2017,83,"Drama,Horror,Romance",5.4,6572.0
7530138,tt5085924,Wildling,Wildling,0,2018,2018,92,"Drama,Fantasy,Horror",5.5,13902.0
7530213,tt5086104,Chhello Divas: A New Beginning,Chhello Divas,0,2015,2015,138,Comedy,8.3,3111.0
7530799,tt5087548,Gorenos,Gorenos,0,2016,2016,81,Horror,4.0,1508.0
7531370,tt5088794,Dogs,Câini,0,2016,2016,104,"Drama,Thriller",7.0,3038.0
7531692,tt5089534,Freak Show,Freak Show,0,2017,2017,91,"Comedy,Drama",6.5,4364.0
7531808,tt5089786,100 Meters,100 metros,0,2016,2016,108,"Biography,Comedy,Drama",7.5,6573.0
7532323,tt5091014,Jasper Jones,Jasper Jones,0,2017,2017,105,"Drama,Mystery,Thriller",6.5,3519.0
7532567,tt5091530,M.F.A.,M.F.A.,0,2017,2017,92,"Drama,Horror,Thriller",5.9,7180.0
7532571,tt5091538,Max & Leon,La folle histoire de Max et Léon,0,2016,2016,98,"Adventure,Comedy,War",6.1,2391.0
7532605,tt5091612,A Bag of Marbles,Un sac de billes,0,2017,2017,110,"Biography,Drama,History",7.3,6000.0
7532932,tt5092380,A Breath Away,Dans la brume,0,2018,2018,89,"Drama,Mystery,Sci-Fi",5.9,6971.0
7532973,tt5092484,Beneath Us,Beneath Us,0,2019,2019,86,"Horror,Thriller",5.3,1940.0
7533210,tt5093026,Papillon,Papillon,0,2017,2017,133,"Adventure,Biography,Crime",7.2,78823.0
7534069,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,0,2018,2018,118,"Action,Adventure,Comedy",7.0,417878.0
7534673,tt5096470,Love Wedding Repeat,Love Wedding Repeat,0,2020,2020,100,"Comedy,Romance",5.5,21190.0
7534704,tt5096536,Heal the Living,Réparer les vivants,0,2016,2016,103,Drama,6.8,3461.0
7534745,tt5096628,Paris 05:59: Théo & Hugo,Théo et Hugo dans le même bateau,0,2016,2016,97,"Drama,Romance",7.0,3480.0
7534841,tt5096846,The Boy Downstairs,The Boy Downstairs,0,2017,2017,91,"Comedy,Drama,Romance",5.7,1747.0
7534935,tt5097070,Dancer,Dancer,0,2016,2016,85,"Biography,Documentary",7.8,3077.0
7535090,tt5097410,Noelle,Noelle,0,2019,2019,100,"Adventure,Comedy,Family",6.3,24024.0
7535405,tt5098128,To Father with Love,Nannaku Prematho,0,2016,2016,168,"Action,Drama,Thriller",7.5,10625.0
7535715,tt5098836,I Believe in Miracles,I Believe in Miracles,0,2015,2015,104,"Documentary,History,Sport",7.7,1855.0
7538099,tt5104080,The Heaven None Missed,Surga Yang Tak Dirindukan,0,2015,2015,125,"Drama,Romance",7.4,2340.0
7538348,tt5104604,Isle of Dogs,Isle of Dogs,0,2018,2018,101,"Adventure,Animation,Comedy",7.8,174381.0
7538862,tt5105734,The Kingmaker,The Kingmaker,0,2019,2019,101,"Biography,Documentary,History",7.6,2474.0
7540056,tt5108476,Carefree,Befikre,0,2016,2016,130,"Comedy,Drama,Romance",4.1,7937.0
7540229,tt5108870,Morbius,Morbius,0,2022,2022,104,"Action,Adventure,Horror",5.2,133315.0
7540244,tt5108912,Drowning Love,Oboreru naifu,0,2016,2016,111,"Drama,Romance",5.9,1090.0
7540403,tt5109280,Raya and the Last Dragon,Raya and the Last Dragon,0,2021,2021,107,"Action,Adventure,Animation",7.3,157072.0
7540638,tt5109784,Mother!,Mother!,0,2017,2017,121,"Drama,Horror,Mystery",6.6,232911.0
7541588,tt5111874,My Scientology Movie,My Scientology Movie,0,2015,2015,99,Documentary,6.6,13201.0
7541676,tt5112054,Kappen!,Kappen!,0,2016,2016,100,"Drama,Romance",5.6,1821.0
7541883,tt5112578,Super Dark Times,Super Dark Times,0,2017,2017,103,"Crime,Drama,Horror",6.6,24237.0
7541900,tt5112622,Cold War 2,Hon zin 2,0,2016,2016,110,"Action,Crime,Drama",6.5,2990.0
7542074,tt5113040,The Secret Life of Pets 2,The Secret Life of Pets 2,0,2019,2019,86,"Adventure,Animation,Comedy",6.4,64364.0
7542075,tt5113044,Minions: The Rise of Gru,Minions: The Rise of Gru,0,2022,2022,87,"Adventure,Animation,Comedy",6.5,71034.0
7542091,tt5113086,Little Dead Rotting Hood,Little Dead Rotting Hood,0,2016,2016,88,Horror,3.6,1330.0
7542151,tt5113250,Warning Shot,Warning Shot,0,2018,2018,90,Thriller,4.8,1331.0
7542563,tt5114154,The Keeping Hours,The Keeping Hours,0,2017,2017,91,"Drama,Fantasy,Horror",6.3,4004.0
7542764,tt5114588,Dügün Dernek 2: Sünnet,Dügün Dernek 2: Sünnet,0,2015,2015,112,Comedy,6.3,10747.0
7542878,tt5114840,Six Minutes to Midnight,Six Minutes to Midnight,0,2020,2020,99,"Drama,Thriller,War",5.9,5507.0
7542944,tt5114984,Team Spirit,L'outsider,0,2016,2016,117,"Biography,Drama,Thriller",6.7,1433.0
7542953,tt5115004,Struggle for Life,La loi de la jungle,0,2016,2016,99,"Adventure,Comedy",6.2,1147.0
7542961,tt5115024,Back to Mom's,Retour chez ma mère,0,2016,2016,97,"Comedy,Drama",5.7,2240.0
7543184,tt5115546,Ghost Team,Ghost Team,0,2016,2016,83,"Comedy,Thriller",4.8,2249.0
7543534,tt5116302,Togo,Togo,0,2019,2019,113,"Adventure,Biography,Drama",7.9,51147.0
7543580,tt5116410,Tower,Tower,0,2016,2016,82,"Animation,Crime,Documentary",7.9,8097.0
7543918,tt5117222,Notes on Blindness,Notes on Blindness,0,2016,2016,90,"Documentary,Drama",7.0,2158.0
7543977,tt5117372,Coyote Lake,Coyote Lake,0,2019,2019,93,"Crime,Drama,Thriller",5.4,1300.0
7544005,tt5117428,Wild Rose,Wild Rose,0,2018,2018,101,"Drama,Music",7.1,14432.0
7544120,tt5117670,Peter Rabbit,Peter Rabbit,0,2018,2018,95,"Adventure,Comedy,Crime",6.6,44603.0
7544747,tt5119116,Pyewacket,Pyewacket,0,2017,2017,88,"Drama,Horror,Mystery",5.8,9845.0
7545313,tt5120400,Red Christmas,Red Christmas,0,2016,2016,82,"Horror,Thriller",4.4,2248.0
7545408,tt5120640,Sarbjit,Sarbjit,0,2016,2016,131,"Biography,Drama",7.3,5228.0
7545578,tt5121000,Aligarh,Aligarh,0,2015,2015,114,"Biography,Drama",7.8,7330.0
7545964,tt5121816,The Bar,El bar,0,2017,2017,102,"Horror,Thriller",6.3,27765.0
7546201,tt5122374,Tini: The New Life of Violetta,Tini: El gran cambio de Violetta,0,2016,2016,99,"Adventure,Family,Music",5.2,1207.0
7546919,tt5123896,"Scream, Queen! My Nightmare on Elm Street","Scream, Queen! My Nightmare on Elm Street",0,2019,2019,99,"Documentary,Horror",7.2,1823.0
7547007,tt5124096,Thanga Magan,Thanga Magan,0,2015,2015,122,"Action,Drama,Romance",6.0,2349.0
7547604,tt5125414,Amazon Obhijaan,Amazon Obhijaan,0,2017,2017,140,"Action,Adventure",4.6,1525.0
7547819,tt5125894,Poms,Poms,0,2019,2019,90,"Comedy,Drama,Sport",6.1,6653.0
7547836,tt5125930,The Silence of the Sky,O Silêncio do Céu,0,2016,2016,102,"Drama,Thriller",6.5,2129.0
7547982,tt5126274,Friendly Beast,O Animal Cordial,0,2017,2017,98,"Horror,Thriller",6.3,1637.0
7548257,tt5126922,The Pirates of Somalia,The Pirates of Somalia,0,2017,2017,116,"Biography,Drama",6.7,10493.0
7548462,tt5127398,Planet Single,Planeta Singli,0,2016,2016,136,"Comedy,Romance",6.8,3307.0
7548835,tt5128266,10 Endrathukulla,10 Endrathukulla,0,2015,2015,144,"Action,Adventure,Thriller",5.2,1485.0
7548864,tt5128328,Naanum Rowdy Thaan,Naanum Rowdydhaan,0,2015,2015,139,"Action,Comedy,Romance",7.2,4732.0
7549085,tt5128826,The Alchemist Cookbook,The Alchemist Cookbook,0,2016,2016,82,"Comedy,Drama,Horror",5.2,1663.0
7549388,tt5129510,The Death of Louis XIV,La mort de Louis XIV,0,2016,2016,115,"Biography,Drama,History",6.8,2395.0
7549467,tt5129682,King Cobra,King Cobra,0,2016,2016,91,"Crime,Drama",5.6,9249.0
7549523,tt5129818,Under the Sun,V luchakh solntsa,0,2015,2015,106,Documentary,7.4,4789.0
7550439,tt5131906,Fender Bender,Fender Bender,0,2016,2016,91,"Horror,Thriller",4.9,2754.0
7551033,tt5133308,At the End of the Tunnel,Al final del túnel,0,2016,2016,120,"Crime,Drama,Thriller",7.0,14723.0
7551069,tt5133392,Zoology,Zoologiya,0,2016,2016,91,"Comedy,Drama",6.4,1193.0
7551458,tt5134254,Drunk Bus,Drunk Bus,0,2020,2020,101,"Comedy,Drama",6.2,1045.0
7552819,tt5137380,Kanche,Kanche,0,2015,2015,126,"Action,Drama,War",7.9,3309.0
7554316,tt5140878,Annabelle: Creation,Annabelle: Creation,0,2017,2017,109,"Horror,Mystery,Thriller",6.5,139194.0
7554390,tt5141042,Shudhu Tomari Jonyo,Shudhu Tomari Jonyo,0,2015,2015,149,"Drama,Romance",6.8,1175.0
7554677,tt5141686,Jago: A Life Underwater,Jago: A Life Underwater,0,2015,2015,48,Documentary,7.4,1327.0
7555343,tt5143226,12 Feet Deep,12 Feet Deep,0,2017,2017,85,"Horror,Thriller",5.2,16105.0
7555511,tt5143586,Swaying Waterlily,Rüzgarda Salinan Nilüfer,0,2016,2016,108,Drama,6.7,1004.0
7555564,tt5143700,Snowtime!,Snowtime!,0,2015,2015,82,"Animation,Comedy,Drama",6.0,1452.0
7555653,tt5143890,Justice,Justice,0,2017,2017,92,"Drama,Western",4.0,1309.0
7555777,tt5144174,The Dry,The Dry,0,2020,2020,117,"Crime,Drama,Mystery",6.8,28649.0
7556594,tt5146068,All These Sleepless Nights,Wszystkie nieprzespane noce,0,2016,2016,100,"Documentary,Drama",6.6,1798.0
7557007,tt5147042,Unseen,Unseen,0,2016,2016,75,"Crime,Documentary",6.8,1107.0
7557084,tt5147214,Headshot,Headshot,0,2016,2016,118,"Action,Drama,Thriller",6.3,15329.0
7558144,tt5149490,Gwen,Gwen,0,2018,2018,84,"Drama,History,Horror",5.7,5567.0
7559013,tt5151570,Mrs. Harris Goes to Paris,Mrs. Harris Goes to Paris,0,2022,2022,115,"Comedy,Drama",7.1,16609.0
7559064,tt5151716,Tony Robbins: I Am Not Your Guru,Tony Robbins: I Am Not Your Guru,0,2016,2016,115,Documentary,6.6,4537.0
7559452,tt5152640,Shortwave,Shortwave,0,2016,2016,85,"Sci-Fi,Thriller",4.0,2407.0
7559701,tt5153236,Hampstead,Hampstead,0,2017,2017,102,"Comedy,Drama,Romance",6.1,6776.0
7559724,tt5153288,Backstabbing for Beginners,Backstabbing for Beginners,0,2018,2018,108,"Drama,History,Romance",6.3,5527.0
7559953,tt5153860,Female Fight Squad,Female Fight Club,0,2016,2016,90,"Action,Crime,Drama",4.3,1318.0
7560129,tt5154288,Prevenge,Prevenge,0,2016,2016,88,"Comedy,Crime,Drama",5.9,8192.0
7560212,tt5154466,Bizans Oyunlari: Geym of Bizans,Bizans Oyunlari: Geym of Bizans,0,2016,2016,101,Comedy,3.7,3084.0
7560402,tt5154896,The Most Beautiful Day,Der geilste Tag,0,2016,2016,113,"Comedy,Drama",6.4,4128.0
7560773,tt5155780,The Discovery,The Discovery,0,2017,2017,102,"Drama,Romance,Sci-Fi",6.2,35418.0
7561010,tt5156274,Cardboard Gangsters,Cardboard Gangsters,0,2017,2017,92,"Crime,Drama",6.4,3160.0
7561210,tt5156746,Force 2,Force 2,0,2016,2016,127,"Action,Adventure,Thriller",6.2,5769.0
7561286,tt5156910,Ouija 3: The Charlie Charlie Challenge,Charlie Charlie,0,2016,2016,85,Horror,2.3,1301.0
7561332,tt5157030,Keeper of Darkness,Tor dei gui mou yan,0,2015,2015,105,"Horror,Thriller",5.7,1198.0
7561340,tt5157052,Nightworld: Door of Hell,Nightworld,0,2017,2017,92,"Horror,Thriller",4.4,2337.0
7561463,tt5157326,Western,Western,0,2017,2017,121,Drama,7.0,4084.0
7561518,tt5157456,Viking,Viking,0,2016,2016,142,"Action,Drama,History",4.6,4872.0
7561617,tt5157682,The Climb,L'ascension,0,2017,2017,103,"Comedy,Drama,Romance",6.9,7894.0
7562005,tt5158522,The Levelling,The Levelling,0,2016,2016,83,Drama,6.4,2711.0
7562381,tt5159408,Nibunan,Nibunan,0,2017,2017,127,"Action,Crime,Thriller",6.5,1014.0
7562384,tt5159414,Escape Room,Escape Room,0,2017,2017,81,"Horror,Thriller",4.2,13028.0
7562722,tt5160154,The Pass,The Pass,0,2016,2016,88,"Drama,Romance",6.5,4040.0
7563066,tt5160928,Mean Dreams,Mean Dreams,0,2016,2016,108,"Drama,Thriller",6.3,4670.0
7563070,tt5160938,Lizzie,Lizzie,0,2018,2018,105,"Biography,Crime,Drama",5.9,8515.0
7563108,tt5161018,Budapest Noir,Budapest Noir,0,2017,2017,95,"Crime,Drama,History",6.1,1790.0
7563125,tt5161058,"Gulyay, Vasya!","Gulyay, Vasya!",0,2017,2017,96,Comedy,6.4,1399.0
7563189,tt5161204,Diary of a Fatman,Diary of a Fatman,0,2016,2016,95,"Comedy,Fantasy,Sci-Fi",3.5,1577.0
7563260,tt5161376,Tonight She Comes,Tonight She Comes,0,2016,2016,84,"Comedy,Horror",3.9,2165.0
7563315,tt5161502,SOMM: Into the Bottle,SOMM: Into the Bottle,0,2015,2015,90,Documentary,7.3,1865.0
7563827,tt5162658,Gold,Oro,0,2017,2017,103,"Adventure,Drama,History",5.6,1778.0
7564517,tt5164184,In Darkness,In Darkness,0,2018,2018,100,"Mystery,Thriller",5.7,13700.0
7564530,tt5164214,Ocean's Eight,Ocean's Eight,0,2018,2018,110,"Action,Comedy,Crime",6.3,226151.0
7564621,tt5164412,The Land,The Land,0,2016,2016,104,Drama,6.4,1779.0
7564631,tt5164432,"Love, Simon","Love, Simon",0,2018,2018,110,"Comedy,Drama,Romance",7.5,118147.0
7564634,tt5164438,The Starling,The Starling,0,2021,2021,102,"Comedy,Drama",6.3,13959.0
7565053,tt5165344,Rustom,Rustom,0,2016,2016,148,"Crime,Drama,Thriller",7.0,27347.0
7565299,tt5165878,What Lies Upstream,What Lies Upstream,0,2017,2017,85,"Documentary,Mystery",7.4,1570.0
7566262,tt5167934,The Chamber,The Chamber,0,2016,2016,88,"Horror,Thriller",4.4,1205.0
7566278,tt5167966,One Week Friends,Isshûkan furenzu,0,2017,2017,120,"Comedy,Drama,Romance",6.8,1403.0
7566376,tt5168192,"I, Daniel Blake","I, Daniel Blake",0,2016,2016,100,Drama,7.8,61569.0
7566661,tt5168832,After Porn Ends 2,After Porn Ends 2,0,2017,2017,90,Documentary,5.5,2700.0
7567523,tt5170810,Inside,Inside,0,2016,2016,89,"Horror,Thriller",4.6,4886.0
7568496,tt5173032,Buster's Mal Heart,Buster's Mal Heart,0,2016,2016,96,"Crime,Drama,Mystery",6.1,11311.0
7568557,tt5173166,Vier gegen die Bank,Vier gegen die Bank,0,2016,2016,96,"Comedy,Crime",5.8,3260.0
7569561,tt5175450,Mark Felt: The Man Who Brought Down the White House,Mark Felt: The Man Who Brought Down the White House,0,2017,2017,103,"Biography,Drama,History",6.4,13976.0
7569915,tt5176252,Holy Camp!,La llamada,0,2017,2017,108,Musical,6.2,4239.0
7569972,tt5176390,Non-Transferable,Non-Transferable,0,2017,2017,83,Comedy,5.4,1098.0
7570061,tt5176580,Wild Nights with Emily,Wild Nights with Emily,0,2018,2018,84,"Comedy,History",6.2,1348.0
7570268,tt5177088,The Girl in the Spider's Web,The Girl in the Spider's Web,0,2018,2018,115,"Action,Crime,Drama",6.1,49040.0
7570593,tt5177824,Kumari 21F,Kumari 21F,0,2015,2015,134,"Drama,Romance",7.7,1792.0
7570775,tt5178278,Vedalam,Vedalam,0,2015,2015,148,"Action,Drama",6.3,7880.0
7571081,tt5178964,Soldier's Lullaby,Zaspanka za vojnike,0,2018,2018,120,"Drama,War",7.5,1460.0
7571353,tt5179598,Billionaire Boys Club,Billionaire Boys Club,0,2018,2018,108,"Biography,Drama,Thriller",5.6,13795.0
7572336,tt5181830,Wendell & Wild,Wendell & Wild,0,2022,2022,105,"Adventure,Animation,Comedy",6.4,10171.0
7572345,tt5181852,Slumber,Slumber,0,2017,2017,84,Horror,4.7,4604.0
7572785,tt5182856,Harmonium,Fuchi ni tatsu,0,2016,2016,120,Drama,6.9,2757.0
7573116,tt5183654,I Love You,Jag älskar dig - En skilsmässokomedi,0,2016,2016,98,"Comedy,Drama,Romance",4.7,1069.0
7574021,tt5186236,Afterimage,Powidoki,0,2016,2016,98,"Biography,Drama,History",7.0,3168.0
7574236,tt5186714,The Salesman,Forushande,0,2016,2016,124,"Drama,Thriller",7.7,61880.0
7574729,tt5187886,Abracadabra,Abracadabra,0,2017,2017,96,"Comedy,Drama,Fantasy",5.7,2573.0
7575589,tt5189770,Happy Hunting,Happy Hunting,0,2017,2017,91,"Horror,Western",5.1,2803.0
7575613,tt5189828,Mohawk,Mohawk,0,2017,2017,91,"Action,Drama,History",4.7,1613.0
7575640,tt5189894,68 Kill,68 Kill,0,2017,2017,93,"Comedy,Crime,Thriller",6.0,6172.0
7576103,tt5190958,Katyar Kaljat Ghusali,Katyar Kaljat Ghusali,0,2015,2015,162,Musical,8.8,2429.0
7576222,tt5191238,Dedemin Fisi,Dedemin Fisi,0,2016,2016,100,"Comedy,Family",5.6,3766.0
7576821,tt5192674,Beach House,Beach House,0,2018,2018,87,Thriller,5.1,1752.0
